image_id,category,gold_labels,explanation
TE-122.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses a longing for a time before existence, suggesting a weariness with current life, sadness, or a sense of hopelessness about the present.

2. MOTIVATION/INTEREST: Not shown.

3. SELF-HARM/DEATH THOUGHTS: The statement ""when I didn"
TE-123.jpg,UNIVERSAL_HUMAN,"[1,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The man is depicted with a slumped posture and a sad, dejected facial expression. The colored version adds elements indicating deep anguish, hopelessness, and despair.

2. MOTIVATION/INTEREST: The person ignored the prompt's instruction to"
TE-125.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The character's expressions and posture convey boredom, apathy, and a sense of listlessness or emptiness.
2. MOTIVATION/INTEREST: The text mentions having ""thousands of things to do,"" but the images show the person doing nothing, indicating a lack of motivation or procrastination.
3. SELF-HARM/DEATH THOUGHTS: not shown
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: not shown
6. CONCENTRATION/THINKING: The blank staring in the images could suggest brain fog or an inability to focus on the tasks at hand.
7. SLEEP: not shown

CONTEXT: This meme uses the well-known ""Sad Pablo Escobar"" template to humorously illustrate the feeling of being overwhelmed by tasks and procrastinating instead of acting."
TE-126.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,1,0,0]",1.
TE-127.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,1,0]",1. MOOD/EMOTIONAL STATE: The text describes a state of anxiety and
TE-128.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses a reflective and philosophical mood, showing a shift from ambitious cleverness to a wiser, more introspective state of acceptance.

2. MOTIVATION/INTEREST: The motivation has shifted from an external desire to ""change the world"" to an internal focus on ""changing myself,"" indicating a redirection rather than a loss of interest.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The speaker views their present self as ""wise"" compared to their past ""clever"" self, suggesting a positive development in self-perception rather than worthlessness or guilt.

6. CONCENTRATION/THINKING: The text reflects clear, philosophical thinking and a conscious decision-making process based on personal realization.

7. SLEEP: not shown

CONTEXT: This is an inspirational meme format using a portrait of the poet Rumi overlaid with a quote attributed to him about personal growth and wisdom."
TE-129.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text explicitly states the person is ""depressed."" The image shows an expression of weariness, annoyance, or disbelief in response to unhelpful advice.

2. MOTIVATION/INTEREST: Not shown.

3. SELF-HARM/DEATH THOUGHTS:"
TE-13.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","CONTEXT: This is a reaction meme using a blurry cartoon image and Hindi text to express social anxiety and planned avoidance behavior regarding food at a family gathering.

1. MOOD/EMOTIONAL STATE: The text implies anxiety or reluctance about attending"
TE-130.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The meme humorously expresses frustration or disappointment regarding a specific side effect of medication.

2. MOTIVATION/INTEREST: The image depicts the inability to achieve or enjoy orgasms, indicating a loss of normal sexual function and pleasure due to antidepressants.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a meme using a soccer match photo to illustrate the common side effect of antidepressants hindering sexual climax."
TE-131.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses a reflective and aspirational mood, focusing on longing for connection, completeness, and eternal love.

2. MOTIVATION/INTEREST: The text shows a strong interest in aspiration and the desire to understand oneself through a life partner.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is an inspirational quote image in Hindi featuring a philosophical statement about life partners, likely intended for social media sharing."
TE-132.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text uses sarcasm to express a state of extreme exhaustion or misery related to a lack of rest.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not"
TE-133.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","CONTEXT: This is a common stock photo frequently used in memes to express the dread or reluctance of waking up early.

1. MOOD/EMOTIONAL STATE: The man's facial expression shows a grimace of discomfort, reluctance, or annoyance.

2. MOTIVATION/INTEREST: The man appears unwilling to get out of bed, suggesting a lack of motivation to start the day.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: The image depicts the"
TE-134.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","CONTEXT: This is a variation of the ""Arthur's sister D.W. ignores sign"" meme template, used here to depict a family ignoring a member's plea about their depression.

1. MOOD/EMOTIONAL STATE: The text explicitly states the person has ""depression"" and expresses frustration that their condition is being treated as ""drama.""

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4"
TE-135.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The text explicitly mentions ""Deep depression"" and ""Anxiety,"" describing a state of being unable to do anything and feeling like a ""piece of shit.""

2. MOTIVATION/INTEREST: The phrase ""मुझसे कुछ नहीं हो रहा"" (I am unable to do anything) indicates a complete lack of motivation or ability to function.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The text depicts intense emotional distress through the internal conflict between depression's inaction and anxiety's pressure, leading to the feeling of being a ""piece of shit.""

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The person expresses extreme worthlessness, stating their anxiety tells them they are a ""piece of shit"" if they don't do anything.

6"
TE-136.jpg,UNIVERSAL_HUMAN,"[0,1,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image expresses sadness and boredom through the cat's dejected facial expression and the Hindi text which translates to ""I am getting bored.""

2. MOTIVATION/INTEREST: The text explicitly states boredom, indicating a lack of interest or engagement in the current situation.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a standard internet meme format using a sad animal reaction image with Hindi text to express a relatable feeling."
TE-137.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The text describes the frustrating and repetitive mental state associated with insomnia.

2. MOTIVATION/INTEREST: Not shown.

3. SELF-HARM/DEATH THOUGHTS: Not shown.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: The text describes a repetitive, obsessive thought process of calculating potential sleep time, which prevents falling asleep.

7. SLEEP: The text explicitly mentions ""Insomnia"" and the inability to sleep ""all night.""

CONTEXT: This is a ""someecards"" meme, which typically uses vintage illustrations paired with sarcastic or relatable captions about daily life struggles."
TE-138.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text explicitly states the person is feeling ""bahut zyada guilt"" (very much guilt), indicating an intense feeling of guilt.

2. MOTIVATION/INTEREST: not shown

3. EXISTENTIAL/EMOTIONAL INTENSITY: The tweet describes a sudden and intense wave of guilt (""achanak bahut zyada guilt feel hona"").

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The user directly expresses experiencing ""bahut zyada guilt"" (very much guilt).

6. CONCENTRATION/THINKING: not shown

7. SLEEP: The tweet was posted at 5:51 AM, which may indicate being awake at an unusual hour.

CONTEXT: This is a screenshot of a tweet using the ""No one: / Me:"" meme format to describe a sudden feeling of intense guilt."
TE-139.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image depicts a character labeled ""मैं"" (Me) being approached by a flying character labeled ""अचानक आया डिप्रेशन"" (Suddenly came depression), visually representing the sudden onset of a depressive state.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is an anime-style meme using a scene from *Re:Zero* to depict the sudden arrival of depression."
TE-142.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The Hindi text ""पक गए क्या?"" translates to ""Are you fed up?"" or ""Got bored?"", expressing extreme boredom, weariness, or exasperation, likely from waiting too long.

2. MOTIVATION/INTEREST: Being ""fed up"" implies a loss of interest or motivation to continue with the current situation, which appears to be waiting at a computer.

3. SELF-HARM/DEATH THOUGHTS: Not shown. The skeleton is a common meme convention for indicating a very long wait,"
TE-143.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The image depicts a rapid switch between two extreme states: one of being ""horny"" and another of wanting to die, suggesting significant emotional instability and distress. The use of ""lol"" and ""it will be fun"" in relation to death indicates a dark, coping humor.

2. MOTIVATION/INTEREST: The desire to die (""Maybe I'll die tomorrow"") implies a complete loss of interest in life and future activities.

3. SELF-HARM/DEATH THOUGHTS: The text explicitly states ""शायद कल मर जाऊँ, मज़ा आ जाएगा"" (Maybe I'll die tomorrow, it will be fun), which is a direct reference to suicidal ideation and finding the prospect of death appealing.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The light switch analogy suggests a binary, all-or-nothing cognitive pattern where the brain flips between two extreme fixations rather than having nuanced thoughts.

7. SLEEP: not shown

CONTEXT: This is a meme using a light switch template to illustrate extreme mood swings, a common format in internet culture for expressing mental health struggles with dark humor."
TE-144.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","1. MOOD/EMOTIONAL STATE: The image expresses significant anguish and distress, visually represented by the act of vomiting and textually linked to negative body image.

2. MOTIVATION/INTEREST: not shown

3. SELF-"
TE-145.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The meme expresses self-deprecation and a cynical, humorous take on one's own perceived inadequacy.
2. MOTIVATION/INTEREST: not shown
3. SELF-HARM/DEATH THOUGHTS: not shown
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: The text ""Because you are a joke"" directly expresses a feeling of worthlessness or being laughable.
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown

CONTEXT: This is a meme using a ""bait-and-switch"" format where an initially inspirational message is subverted by a self-deprecating punchline."
TE-146.jpg,UNIVERSAL_HUMAN,"[0,1,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses relief and contentment at avoiding social obligations. Lisa's expression is calm and relaxed.
2. MOTIVATION/INTEREST: The person shows a specific lack of interest in attending relatives' weddings, viewing them as an obligation they are happy to avoid.
3. SELF-HARM/DEATH THOUGHTS: Not shown.
4. APPETITE/EATING: The character is drinking from a juice box, but no specific eating habits are mentioned.
5. SELF-WORTH/GUILT: Not shown.
6. CONCENTRATION/THINKING: Not shown.
7. SLEEP: Not shown.

CONTEXT: This is a humorous meme using a Simpsons character and Hindi text to joke about the positive side of pandemic social distancing in avoiding cultural obligations like weddings."
TE-148.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The top panel shows a man crying, expressing sadness or distress, while the bottom panel shows a man smiling, indicating a shift to a positive or humorous state.

2. MOTIVATION/INTEREST: not shown

3. EXISTENTIAL/EMOTIONAL INTENSITY: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The meme humorously addresses self-worth by reframing a perceived social inadequacy (being a virgin past the ""average"" age) as a positive achievement of being ""above average.""

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a two-panel internet meme using Hindi text and popular reaction images to make a self-deprecating joke."
TE-15.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]",1. MOOD/
TE-150.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,1,0,0]","CONTEXT: This is a self-deprecating internet meme that uses a visual pun to mock generic motivational advice about finding one's purpose by looking inward.

1. MOOD/EMOTIONAL STATE: The meme expresses"
TE-151.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text describes severe distress leading to planning and attempting suicide, while the reaction image shows shock or surprise.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: The text explicitly states that the speaker and their friends ""make a plan to die"" and the speaker then ""tries to die.""

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not"
TE-152.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The person in the image has a profoundly sad, empty, and flat expression, conveying a sense of hopelessness or deep anguish.
2. MOTIVATION/INTEREST: Despite the text saying they are watching their ""fav comedy show,"" their dejected demeanor suggests a complete inability to enjoy it, indicating a loss of interest or pleasure.
3. SELF-HARM/DEATH THOUGHTS: not shown
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: not shown
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown

CONTEXT: This meme uses a reaction image of the Joker to relate to the feeling of being deeply depressed even when doing something that is supposed to be entertaining."
TE-153.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,1,0,0]",
TE-154.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The meme expresses embarrassment, regret, or self-consciousness upon realizing one has overshared or dominated a conversation. The character on the right appears bored or unimpressed.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The text implies a sense of guilt or self-blame for talking too much about one's own life (""अपनी ही राम कहानी""), suggesting a momentary feeling of social inadequacy.

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a relatable internet meme using SpongeBob SquarePants characters and Hindi text to humorously depict the awkward realization of having been self-absorbed in a conversation."
TE-155.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","**CONTEXT:** This is a self-deprecating meme using a Hindi question-and-answer format to humorously exaggerate the user's extremely bad luck.

1.  **MOOD/EMOTIONAL STATE:** The image depicts a knight suffering a catastrophic and painful injury, symbolizing a state of extreme misfortune or anguish.
2.  **MOTIVATION/INTEREST:** not shown
3.  **SELF-HARM/DEATH THOUGHTS:** The image shows a knight with an arrow through their head, a depiction of a likely fatal injury used metaphorically to represent bad luck.
4.  **APPETITE/EATING:** not shown
5.  **SELF-WORTH/GUILT:** not shown
6.  **CONCENTRATION/THINKING:** not shown
7.  **SLEEP:** not shown"
TE-156.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]",
TE-157.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","CONTEXT: This is a self-deprecating meme using Hinglish text and the Wii Fit Trainer character to humorously frame chronic anxiety as a permanent way of life.

1. MOOD/EMOTIONAL STATE: The text explicitly identifies the person's state as being constantly ""nervous/anxious"" (घबराए हुए). It describes ""Anxiety"" not as a passing phase but as an ingrained ""lifestyle.""

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GU"
TE-159.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]",
TE-16.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The user states they were recently ""dumped,"" implying sadness or distress. The situation described conveys a sense of continued bad luck and irony, as the attempt to cheer them up is failing.

2. MOTIVATION/INTEREST: The user is participating in a"
TE-161.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The meme expresses deep hopelessness, despair, and a weary resignation, indicated by the man's expression, the text ""उठा ले रे बाबा"" (Take me away, oh God), and watermarks like ""ABORTED DREAMS"" and ""VOIDPOSTER"".

2. MOTIVATION/INTEREST: The watermarks ""ABORTED DREAMS"" suggest a complete loss of hope for the future and a feeling that pursuing goals is futile.

3. SELF-HARM/DEATH THOUGHTS: The phrase ""उठा ले रे बाबा"" (Take me away, oh God) is a direct, albeit humorous, expression of a desire to escape existence or die through divine intervention.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The depiction of the ""inner child"
TE-162.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","CONTEXT: This is a text-based social media image in Hindi, presenting an emotional quote about hidden depression and suicidal thoughts"
TE-163.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The text explicitly mentions ""anger,"" while the image depicts sadness, regret, and a longing for connection.
2. MOTIVATION/INTEREST: not shown
3. SELF-HARM/DEATH THOUGHTS: not shown
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: The sequence of pushing people away in anger followed by the sad, reaching image implies a sense of guilt or regret for the action.
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown

CONTEXT: This is a reaction meme using a popular culture character to humorously express the immediate regret felt after pushing others away in a fit of anger."
TE-164.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","CONTEXT: This is a meme using the ""clown"" visual format to self-deprecatingly"
TE-165.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]",
TE-167.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The text explicitly mentions ""falling mental health"" and the image shows a sad character with a subtitle indicating a ""[Sad sound]"", expressing sadness and dejection.
2. MOTIVATION/INTEREST: not shown
3. SELF-HARM/DEATH THOUGHTS"
TE-169.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The character appears focused on the task at hand, with a somewhat serious or dismissive attitude as she delivers an insult. There are no visible signs of sadness, anguish, or flat affect.

2. MOTIVATION/INTEREST: The character is showing enough motivation to perform a chore (taking out the trash).

3."
TE-17.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image refers broadly to ""mental illness symptoms"" but does not depict specific emotions like sadness or anguish.

2. MOTIVATION/INTEREST: The text explicitly mentions ""laziness,"" indicating that a lack of motivation or activity is being observed but misinterpreted.

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is the ""Is this a pigeon?"" meme format used with Hindi text to satirize parents misidentifying obvious mental illness symptoms as mere laziness."
TE-171.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,1,0]","1. MOOD/EMOTIONAL STATE: The text expresses distress, a feeling of being overwhelmed, and mental turmoil, indicated by the repeated phrase ""मेरा दिमाग खराब हो रहा है"" (my mind is getting messed up).

2. MOTIVATION/INTEREST: Not shown.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The phrase ""खोने को कुछ"
TE-173.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]",1. MOOD/EMOTIONAL STATE
TE-176.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","CONTEXT: This is a meme using a distorted cartoon image and Hindi text to describe an intensely distressing personal situation.

1. MOOD/EMOTIONAL STATE: The image expresses intense distress, panic, or anguish, depicted by the hunched, blurry figure reacting to a personal secret being revealed.

2"
TE-179.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,1,0,0]",
TE-18.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","1. MOOD/EMOTIONAL STATE: The person's curled, fetal posture with their face hidden suggests intense anguish, shame, or deep sadness.

2. MOTIVATION/INTEREST: not shown

3. EXIST"
TE-180.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image describes a state of intense distress or anguish resulting from excessive thinking.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: The Hindi phrase translates to ""it will take your life,"" explicitly referencing death as a consequence of the mental state described.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The text explicitly identifies ""overthinking"" as the central issue, indicating difficulty controlling thoughts or excessive rumination."
TE-181.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The image expresses frustration,"
TE-182.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The text expresses a state of being ""tired"" and feeling ""ugly,"" indicating fatigue and a negative self-perception.

2. MOTIVATION/INTEREST: The explicit request to just be let to ""sleep"" suggests a lack of motivation or interest in any other activity.

3. SELF-HARM/DEATH THOUGHTS: The text clarifies ""I am not dead,"" which is a direct reference to death, but it is a denial of being dead rather than an expression of wanting to die.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The text explicitly mentions feeling ""ugly,"" which is a clear expression of low self-worth or negative self-image.

6. CONCENTRATION/THINKING: not shown

7. SLEEP: The text explicitly states a strong desire to ""sleep"" and asks to be left alone to do so, indicating a significant need for rest or fatigue.

CONTEXT: This is a meme format where an animal's unusual posture is humorously explained with a relatable, often self-deprecating, caption."
TE-183.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The meme expresses pessimism and a sense of hopelessness, humorously suggesting that the user's situation can continue to get worse even after hitting ""rock bottom.""

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The meme"
TE-186.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,1,0]",
TE-187.jpg,UNIVERSAL_HUMAN,"[0,1,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image explicitly expresses ""extreme boredom"" (घोर बोरियत) and irritation towards someone considered boring. The kitten's wide yawn visually reinforces the feeling of boredom or fatigue.

2. MOTIVATION/INTEREST: The text indicates a complete lack of interest in the person being addressed, labeling them as ""boring"" ('पकाऊ').

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: The kitten is shown yawning, and the text specifically mentions ""yawning"" (उबासी), which is a sign of sleepiness or weariness often caused by boredom.

CONTEXT: This is a demotivational poster-style meme from DIY.DESPAIR.COM, using a yawning kitten and Hindi text to humorously convey a feeling of intense boredom."
TE-189.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: Sadness, dejection, and a flat affect are expressed through the character's downcast facial expression and the gloomy black and white aesthetic.
2. MOTIVATION/INTEREST: The character is shown passively sitting and waiting, indicating a temporary lack of engagement with anything else while anticipating food.
3. SELF-HARM/DEATH THOUGHTS: not shown.
4. APPETITE/EATING: The Hindi text ""खाना आने का इंतज़ार करते हुए..."" translates to ""Waiting for the food to arrive,"" directly relating to the anticipation of eating.
5. SELF-WORTH/GUILT: not shown.
6. CONCENTRATION/THINKING: The character appears to be zoning out or lost in thought, staring blankly while waiting.
7. SLEEP: not shown.

CONTEXT: This is a relatable meme format using a sad cartoon character to humorously depict the impatience and gloom of waiting for a meal."
TE-19.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","CONTEXT: This is a reaction meme using a Simpsons character to sarcastically mock simplistic advice given by family members regarding depression.

1. MOOD/EMOTIONAL STATE: The text explicitly states the person is feeling ""very sad and depressed."" The reaction image shows frustration and sarcasm in response to dismissive advice about this emotional state.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown"
TE-190.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The text describes feeling ""completely broken from inside,"" and the image shows a man who appears to be crying or in anguish in a shower.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The statement of being ""completely broken from inside"" suggests a deep sense of internal damage or worthlessness.

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a meme that uses a common household item's label to create an ironic contrast with the user's intense internal emotional pain."
TE-191.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The text explicitly states the person is ""depressed"" and feels they have never experienced the happiness shown in media. The image shows a character looking sad and dejected.

2. MOTIVATION/INTEREST: The person relies on ""romcom and feel-good shows"" to experience happiness they lack, suggesting an inability to find joy in their own reality.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The content depicts a realization of deep-seated depression and a persistent absence of happiness in life.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT"
TE-192.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","Here is the analysis of the image based on the provided categories:

1.  **MOOD/EMOTIONAL STATE:** The text expresses sadness, hopelessness, and a sense of resignation about the speaker's inability to care for themselves. The phrase ""भूखा मरता रहता हूँ"" (keep starving/dying of hunger) conveys deep distress and self-neglect.
2.  **MOTIVATION/INTEREST:** The speaker shows a lack of motivation for basic self-care, specifically eating, stating they ""keep starving"" rather than addressing their hunger.
3.  **EXISTENTIAL/EMOTIONAL INTENSITY:** The statement ""मैं खुद भूखा मरता रहता हूँ"" (I myself keep dying of hunger) depicts extreme self-neglect and a hopeless approach to one's own survival and well-being.
4.  **APPETITE/EATING:** Eating"
TE-193.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,1,1,0]",
TE-194.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses distress and a feeling of being overwhelmed by constant negative thoughts.

2. MOTIVATION/INTEREST: not shown

3. SELF-HARM/DEATH THOUGHTS: not shown

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6."
TE-198.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image and text express deep sadness, hopelessness, and anguish. The solitary figure and the explicit statement about dying convey a very low emotional state.

2. MOTIVATION/INTEREST: Not shown.

3. SELF-HARM/DEATH THOUGHTS: The Hindi text translates to ""I have thoughts of dying all the time,"" directly expressing suicidal ideation.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: Not shown.

7. SLEEP: Not shown.

CONTEXT: This is a ""doomer"" or ""sadboi"" meme format, using a somber image and text to express feelings of depression or existential dread."
